bacOTUID	Kindom	Phylum	Class	Order	Family	Genus	Species
bacOTU_5572	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5582	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5588	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5585	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5583	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5590	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5566	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5586	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5591	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5592	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5584	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5595	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5598	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5599	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5601	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5603	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5604	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5596	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5600	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	Tilletia_barclayana_SH221176.07FU
bacOTU_5607	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5610	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5594	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5606	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5593	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5611	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5618	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5616	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5623	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5621	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5624	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5619	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5626	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5638	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Aquasubmersa	Aquasubmersa_mircensis_SH026435.07FU
bacOTU_5614	Fungi	Chytridiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5625	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5613	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	Unassigned
bacOTU_5627	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_5642	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Protoparmelia	Protoparmelia_badia_SH194377.07FU
