TAD1	TAD2	TAD3	TAD4	TAD5	TAD6	TAD7	TAD8	TAD9	TAD10	TAH1	TAH2	TAH3	TAH4	TAH5	TAH6	TAH7	TAH8	TAH9	TAH10	TABS1	TABS2	TABS3	TABS4	TABS5	TAE0BS1	TAE0BS2	TAE0BS3	TAE0BS4	TAE0BS5	TAE0D1	TAE0D4	TAE0D5	TAE0D7	TAE0D9	TAE0H6	TAE0H7	TAE0H8	TAE0H9	TAE0H10
OTU_1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	6	2	3	5	1	17	4	7	0	0	0	0	0	0	0	0	0	1
OTU_568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	22	4	4	5	2	17	1	5	0	0	0	0	0	1	0	0	0	0
OTU_659	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	6	0	0	10	1	0	21	20	8	0	4	28	32	0	1	0	0	0	0	1	5	0	0
OTU_622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
OTU_982	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	4	13	0	1	0	0	19	0	3	0	0	0	0	0	0	0	0	0	0	0	2
OTU_297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	29	62	0	0	0	43	0	0	0	0	0	0	0	0	0	0
OTU_693	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	2	1	17	3	2	3	0	9	0	5	0	0	0	0	0	1	2	1	0	0
OTU_337	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	17	0	0	0	30	37	0	0	1	53	0	0	0	0	0	0	3	0	0	0
OTU_524	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	2	1	4	2	9	3	0	3	7	9	5	0	3	8	0	0	0	2	0	0	2
OTU_380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	25	7	9	2	7	37	10	11	0	0	0	0	0	0	0	0	0	0
OTU_1123	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	5	6	5	0	3	6	6	0	0	0	0	1	0	0	0	0	0
OTU_828	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	7	20	6	0	3	9	26	8	0	0	0	1	0	0	0	0	0	0
OTU_684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	21	0	5	19	0	31	0	3	0	0	0	0	0	0	0	0	0	0
OTU_601	0	12	0	0	0	0	1	0	0	0	0	0	0	10	0	5	0	0	0	0	13	0	0	0	0	9	1	0	0	0	0	0	0	2	0	21	0	1	7	0
OTU_940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	1	1	9	1	2	1	1	0	0	0	0	0	0	1	0	0	1
OTU_581	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	23	0	0	0	4	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	67	0	0	0	5
OTU_1214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	11	2	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	1
OTU_632	0	0	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	5	7	0	0	3	3	13	3	0	2	4	0	0	0	0	0	0	0	0	0	9
OTU_762	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	3	5	15	5	1	3	6	15	3	0	0	0	0	0	0	0	0	0	0
OTU_784	0	1	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	2	2	0	5	1	2	3	4	1	1	1	1	2	0	1	1	1	0	1	0	5
OTU_573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0
OTU_610	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0
OTU_822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	4	1	0	4	1	7	2	0	0	0	0	0	0	2	2	0	0	1
OTU_1205	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	3	6	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	4	10	0
OTU_533	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	2	0	0	0	5	14	6	3	1	3	27	2	1	0	0	0	0	0	0	0	4	0	0
OTU_400	0	0	2	0	0	0	0	1	0	0	9	1	0	0	0	0	0	0	0	0	0	39	0	2	1	1	46	0	1	0	0	0	0	0	0	0	0	0	0	3
OTU_657	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	21	8	13	0	0	24	9	22	6	0	0	0	0	0	0	0	0	0	0	0
OTU_838	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	8	14	2	1	2	5	14	0	0	0	0	0	0	0	0	0	0
OTU_1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	5	4	2	0	0	0	0	0	0	0	0	0	0	0
OTU_534	0	0	4	1	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	4	5	5	1	8	2	2	7	6	11	12	0	1	0	0	0	5	0	0	2	2
OTU_1060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	11	2	0	0	0	14	9	0	0	0	0	0	0	0	0	0
OTU_941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	6	0	1	0	4	7	0	0	0	0	0	0	0	0	0	0
OTU_832	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	3	8	0	0	0	0	0	0	0	10	0	0	0	0	0
OTU_322	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	31	12	12	11	9	17	10	6	7	16	3	0	0	0	0	0	0	0	0	5
OTU_760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
OTU_929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0	2	0	0	16	0	6	0	0	0	0	0	0	0	0	0	0	0	1
OTU_910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	3	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_769	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	2	0	1	3	5	3	4	4	6	11	3	0	0	0	0	0	0	0	0	2	1
OTU_922	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	7	11	0	0	0	4	0	0	0	0	0	0	0	0	0	0
OTU_954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	16	1	11	3	3	12	6	11	0	0	0	0	0	0	0	0	0	0
OTU_934	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	1	1	2	4	2	11	1	0	0	0	0	0	0	0	1	0	0	0
OTU_517	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	45	0	0	2	0	68	0	7	0	0	0	0	0	5	0	0	0
OTU_967	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	2	6	5	0	1	2	1	0	0	6	5	1	0	0	0	0	0	0	2	0	2	10	3
OTU_877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	1	0	0	16	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_947	0	1	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	10
OTU_1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1
OTU_992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0
OTU_746	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0	2	0	10	0	0	0	0	0	3	0	0	0	0	0	0	0	0
OTU_963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	4	0	1	0	5	11	0	0	0	0	0	0	0	0	0	0	0
OTU_1204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	2	1	4	2	5	0	0	0	0	0	0	0	0	0	0
OTU_767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	3	3	1	9	0	3	5	0	0	0	0	0	0	0	0	0	0
OTU_559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	1	3	0	4	23	1	2	0	1	0	0	0	0	0	0	0	0	0	0
OTU_461	0	0	0	0	0	0	0	0	0	0	0	17	0	0	83	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1
OTU_1086	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	5	3	2	0	1	3	2	0	0	1	0	0	0	1	3	0	0	0	0	2
OTU_1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	1	0	0	2	5	3	0	0	0	0	0	0	0	0	0	0	0
OTU_782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	12	0	10	0	0	8	0	0	0	0	0	0	0	0	0	0	0
OTU_331	0	0	0	0	0	0	1	0	1	0	0	2	0	0	9	0	0	0	26	0	2	0	42	3	0	0	0	61	0	4	0	0	0	0	0	2	0	3	26	0
OTU_874	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	4	4	1	0	6	2	3	1	1	0	0	0	0	0	0	0	0	0	1
OTU_471	0	0	0	0	1	0	0	0	0	2	16	1	0	0	0	0	4	0	0	15	8	1	1	3	0	11	7	6	6	0	0	0	0	0	1	0	1	0	0	25
OTU_766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	5	3	3	9	0	4	6	0	0	0	0	0	0	0	0	0	0
OTU_930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	10	5	0	2	3	7	3	4	0	0	0	0	0	0	0	0	0	0
OTU_1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	4	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0
OTU_545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	1	5	1	5	0	1	9	1	2	0	1	23	0	0	0	0	5	9	0	0	0	2
OTU_625	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	16	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	4	2	0	0	26
OTU_965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	2	0	0	7	1	2	0	0	0	0	0	0	0	0	0	0
OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	7	3	1	2	6	9	0	0	0	0	0	0	0	0	0	0	0
OTU_1072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
OTU_976	0	0	0	0	0	0	0	0	0	0	4	2	0	0	4	0	0	0	0	0	0	0	0	5	0	1	0	0	8	0	0	0	3	0	0	0	0	0	0	0
OTU_993	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	0	1	3	0	0	0	16	0	3	0	0	0	0	0	0	0	0
OTU_615	0	1	1	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	9	1	1	0	4	16	3	5	0	0	0	1	0	0	0	0	0	5
OTU_855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	8	0	12	1	0	0	0	0	0	0	0	0	0	0	0
OTU_1069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	6	3	2	11	2	1	0	0	0	0	0	0	0	0	0	0
OTU_1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	1	2	0	4	0	1	0	0	0	0	0	0	0	0	0	0
OTU_442	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	3	9	1	15	3	3	19	3	42	0	0	0	0	0	0	0	0	0	0
OTU_464	0	0	0	0	0	0	0	0	0	0	2	95	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
OTU_616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	10	4	3	0	0	25	3	5	0	0	0	0	0	0	0	0	0	5	0	0
OTU_821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	6	10	3	9	0	8	3	6	0	0	0	0	0	0	0	0	0	0
OTU_670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	5	13	2	0	1	3	14	0	0	0	0	0	0	0	0	0	0
OTU_1207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	2	1	0	7	0	2	6	0	0	0	0	0	0	0	0	11	0	0
OTU_911	0	2	0	0	0	0	0	0	0	0	0	1	4	0	0	7	0	0	0	1	3	0	0	0	0	1	0	0	0	3	0	1	0	1	2	18	0	0	0	3
OTU_507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	21	5	7	2	2	14	15	12	0	0	0	0	0	0	0	0	0	0
OTU_343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	2	5	0	0	0	0	0	0	0	0	0	0
OTU_770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0
OTU_842	0	0	0	2	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	1	2	0	5	6	0	0	3	1	7	0	0	0	0	0	0	4	0	0	1
OTU_946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	0	3	5	6	7	0	0	0	0	0	0	0	0	0	0
OTU_569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	3	3	4	1	7	18	0	14	0	0	0	0	0	0	0	1	0	0
OTU_825	0	1	0	3	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	5	2	5	1	2	0	2	0	0	0	0	0	0	0	0
OTU_680	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	1	5	1	1	6	1	2	7	0	12	1	0	0	0	0	0	0	0	0	2
OTU_482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	4	9	26	4	27	3	9	29	7	0	0	0	0	0	0	0	0	0	1
OTU_1126	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	1	5	0	0	0	0	2	0	1	0	0	0	0	0	0
OTU_843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	2	4	5	0	6	9	1	0	0	0	1	0	0	0	0	0	0
OTU_577	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	0	0	0	1	24	0	0	7	0	1	0	0	0	0	0	0	0	1
OTU_1018	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	4	0	0	0	3	5	0	0	0	1	0	0	0	0	0	0	4	0	0	0
OTU_1027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	2	1	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0
OTU_1131	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0
OTU_792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	1	2	25	4	0	0	0	27	0	0	0	0	0	0	0	0	0	1
OTU_904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	4	3	3	2	0	1	4	11	0	0	0	0	0	0	0	0	3	0
OTU_857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	10	7	0	0	0	0	0	0	0	0	0	0	0
OTU_912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0
OTU_757	0	0	0	0	0	0	0	3	0	0	1	18	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2	10	2	0	0	0	0	0	0	0	0	0	0
OTU_526	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	25	7	2	1	3	23	6	11	0	0	0	0	0	0	0	0	0	0
OTU_1003	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	1	2	0	3	0	5	2	0	0	0	0	0	0	0	0	0	0	0
OTU_932	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	3	4	0	2	10	5	6	0	0	0	0	0	0	0	0	0	0
OTU_1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	6	1	1	3	6	4	0	0	0	0	0	0	0	0	0	0
OTU_1028	0	2	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
OTU_919	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	17	0	1
OTU_626	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	2	3	2	11	0	5	7	2	7	0	0	0	0	0	2	0	1	4	1
OTU_948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	10	0	0	2	0	13	2	0	0	0	0	0	0	0	0	2	0	0
OTU_918	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	1	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
OTU_1176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	1	0	1	6	0	0	0	0	0	0	0	0	0	0
OTU_1155	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	2	1	1	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0
OTU_885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	6	0	3	1	4	6	0	5	0	0	0	0	0	0	0	1	1	0
OTU_1222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
OTU_1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	3	0	5	3	4	0	0	0	0	0	0	0	0	0	0
OTU_907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	4	1	1	4	3	5	0	0	0	0	0	0	0	0	0	0
OTU_708	0	0	0	0	0	0	0	0	0	0	3	1	0	1	5	0	0	4	5	1	0	3	1	0	0	1	1	5	0	0	0	0	0	0	0	7	0	3	14	1
OTU_611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	26	0	0	0	11	40	0	0	0	0	0	0	0	0	0	0	0	3
OTU_711	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	8	0	4	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	5	0	7	5	1
OTU_732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	2	1	14	0	0	2	2	0	0	0	0	0	0	2	0	0	0
OTU_854	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	2
OTU_1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	12	0	2	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0
OTU_923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	0	21	0	0	0	0	0	0	0	0	0	0
OTU_634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	11	4	10	3	1	6	3	11	0	0	0	0	0	0	0	0	0	0
OTU_1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	3	0	3	0	0	0	0	0	0	0	6	0	0
OTU_998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	9	1	3	3	2	4	4	4	0	0	0	0	0	0	0	0	0	0
OTU_1139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	4	3	1	0	3	3	1	0	0	0	0	0	0	0	0	0	0
OTU_1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	0	2	2	0	6	0	1	0	0	0	0	0	0	0	0	0	0
OTU_806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	6	0	0	0	6	5	3	0	0	0	0	0	0	0	0	0	1
OTU_672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	13	1	19	0	4	17	2	3	0	0	0	0	0	0	0	0	0
OTU_1196	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	0	1	0	0	3	0	3	0	0	0	0	0	0	0	1	0	0
OTU_698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_333	0	0	0	0	0	0	0	0	0	0	14	18	0	0	0	0	4	0	0	18	2	0	10	2	13	0	0	24	8	7	0	0	3	0	0	0	8	0	0	34
OTU_758	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	11	4	3	4	4	11	6	7	16	1	0	0	0	0	0	0	0	0	0	0
OTU_1185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	1	1	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0
OTU_1169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	7	0
OTU_1081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	2	5	0	0	3	5	0	0	0	0	0	0	0	0	0	0
OTU_835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	12	1	0	1	3	10	0	0	0	0	0	0	0	0	0	0
OTU_778	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	2	7	0	1	4	0	0	0	0	0
OTU_654	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	21	0	0	3	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	15	0	0
OTU_884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	2	1	0	3	6	2	1	0	0	0	0	0	0	0	0	0	0
OTU_689	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	3	0	5	0	7	7	0	3	1	6	0	0	0	0	0	0	5	2	0	0
OTU_479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0
OTU_588	0	0	2	0	0	0	0	2	0	0	0	1	2	2	0	0	0	0	0	1	0	1	0	4	15	0	0	0	5	22	0	0	0	0	0	0	0	1	0	6
OTU_815	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	2	2	5	13	2	0	2	8	0	0	0	0	0	0	0	0	0	0
OTU_614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	5	0	4	7	3	19	0	3	0	0	0	0	0	0	0	0	0	0
OTU_509	0	0	0	0	0	0	0	0	0	0	3	90	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_1189	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	5	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0
OTU_1002	0	0	0	0	0	0	0	0	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_454	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	4	1	5	38	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	17	0	19	41	0
OTU_924	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	7	3	0	6	0	7	3	0	0	0	0	0	0	0	0	0	0	0
OTU_600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0
OTU_814	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	4	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	8	1	3
OTU_787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44
